participant_id,TRIAL_INDEX,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_X,CURRENT_FIX_Y,EYE_TRACKED,NEXT_SAC_AMPLITUDE,NEXT_SAC_DIRECTION,article_id,article_title,article_batch,difficulty_level,paragraph_id,question,repeated_reading_trial,trial_index,selected_answer,is_correct,unique_paragraph_id,unique_trial_id
l9_536,35,185,17200,46,61,roamed,17016,435.1,654.3,Right,3.14,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,162,17392,47,63,forests,17231,680.0,638.5,Right,2.14,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,174,17590,48,65,"Bangladesh,",17417,853.2,616.7,Right,3.97,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,169,17795,49,67,and,17627,1159.7,661.0,Right,1.00,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,136,17948,50,66,India,17813,1083.8,649.7,Right,4.83,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,256,18244,51,70,their,17989,1460.8,667.1,Right,0.67,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,138,18394,52,71,numbers,18257,1518.4,676.9,Right,3.24,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,227,18652,53,73,dropped,18426,1787.7,687.2,Right,2.33,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,163,18839,54,75,about,18677,1999.3,686.8,Right,17.34,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,146,19062,55,78,95%,18917,586.9,779.6,Right,1.84,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,328,19415,56,76,"3,000,",19088,444.9,781.7,Right,1.99,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,309,19748,57,79,drop,19440,609.3,796.4,Right,1.73,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,284,20054,58,80,over,19771,745.5,800.6,Right,2.17,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,182,20258,59,82,century.,20077,945.4,797.8,Right,2.88,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,140,20426,60,84,National,20287,1168.3,765.3,Right,0.13,.,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,214,20802,61,83,Chitwan,20589,1148.8,763.8,Right,0.57,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,277,21089,62,83,Chitwan,20813,1099.4,769.4,Right,1.88,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,172,21283,63,84,National,21112,1268.2,770.6,Right,3.78,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,402,21718,64,87,central,21317,1570.1,785.3,Right,1.13,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,144,21880,65,88,Nepal,21737,1678.2,771.0,Right,2.32,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,243,22148,66,91,highest,21906,1900.5,789.1,Right,1.22,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,114,22280,67,91,highest,22167,2020.4,775.1,Right,0.54,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,168,22458,68,92,number,22291,2061.7,771.1,Right,17.99,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,168,22706,69,95,"tigers,",22539,586.1,878.9,Right,1.38,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,397,23124,70,94,adult,22728,487.6,895.0,Right,3.56,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,306,23458,71,97,"120,",23153,797.7,881.6,Right,2.57,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,241,23726,72,98,followed,23486,999.9,891.1,Right,2.01,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,163,23912,73,100,Bardiya,23750,1186.7,889.6,Right,4.76,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,184,24137,74,103,(50),23954,1566.2,896.0,Right,2.61,RIGHT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,271,24434,75,106,Phanta,24164,1822.6,885.2,Right,16.25,LEFT,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,176,24687,76,.,.,24512,488.2,1062.7,Right,12.11,UP,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,35,233,24976,77,20,from,24743,746.1,335.4,Right,.,.,2,Nepal's Tiger Population on the Rise,3,Adv,4,What happened in a recent tiger incident in a village?,False,24,A,True,3_2_4_Adv,l9_536_3_2_4_Adv_r0
l9_536,37,275,3813,1,1,Dhakal,3539,390.9,203.2,Right,1.53,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,205,4039,2,2,said,3835,511.2,194.1,Right,1.47,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,197,4256,3,3,that,4060,622.5,190.0,Right,1.48,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,130,4405,4,4,there,4276,745.8,190.4,Right,2.25,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,188,4617,5,7,similar,4430,930.7,182.9,Right,2.41,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,192,4835,6,8,survey,4644,1119.4,185.8,Right,2.33,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,215,5075,7,10,India,4861,1306.6,191.7,Right,3.37,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,293,5401,8,13,results,5109,1566.0,186.4,Right,3.50,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,261,5701,9,15,both,5441,1831.3,173.1,Right,1.89,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,119,5842,10,16,countries,5724,1999.3,182.8,Right,17.96,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,161,6086,11,19,published,5926,557.1,298.5,Right,0.85,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,145,6245,12,19,published,6101,478.8,300.7,Right,2.14,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,197,6465,13,20,later,6269,653.9,289.1,Right,1.88,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,240,6726,14,22,2013.,6487,818.4,281.3,Right,2.29,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,374,7125,15,24,will,6752,998.6,279.2,Right,2.67,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,313,7463,16,27,few,7151,1212.7,304.3,Right,1.82,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,203,7687,17,29,months,7485,1370.1,308.4,Right,2.33,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,213,7924,18,31,"India,",7712,1582.0,279.4,Right,3.31,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,449,8404,19,33,now,7956,1844.6,275.2,Right,1.75,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,230,8655,20,35,"1,300",8426,2014.1,276.1,Right,0.85,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,137,8806,21,36,big,8670,2091.7,278.9,Right,18.82,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,138,9028,22,39,several,8891,576.2,379.0,Right,1.29,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,163,9209,23,38,in,9047,469.7,395.1,Right,0.73,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,123,9344,24,37,cats,9222,418.3,399.7,Right,3.00,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,204,9576,25,40,huge,9373,670.6,393.6,Right,0.86,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,120,9711,26,39,several,9592,608.9,398.3,Right,2.88,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,293,10032,27,41,protected,9740,831.1,391.2,Right,1.42,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,158,10208,28,42,"areas,",10051,949.7,409.8,Right,3.31,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,226,10464,29,44,finish,10239,1206.2,413.8,Right,2.56,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,155,10647,30,46,"survey,”",10493,1398.3,433.1,Right,3.05,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,305,10978,31,48,added.,10674,1654.6,415.8,Right,1.70,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,219,11218,32,49,Nepal,11000,1812.6,438.0,Right,1.48,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,179,11417,33,51,it,11239,1932.2,427.2,Right,0.49,.,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,133,11560,34,52,will,11428,1979.8,435.0,Right,16.95,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,136,11769,35,55,own,11634,606.1,492.8,Right,1.82,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,219,12013,36,53,double,11795,465.4,518.8,Right,1.91,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,297,12331,37,39,several,12035,643.8,488.9,Right,3.18,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,332,12689,38,58,tigers,12358,926.0,509.7,Right,2.65,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,274,12989,39,60,the,12716,1153.1,530.3,Right,1.65,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,266,13274,40,62,2022,13009,1298.5,539.7,Right,2.89,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,379,13679,41,65,in,13301,1544.9,550.5,Right,1.64,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,270,13969,42,66,2009,13700,1686.0,548.6,Right,1.42,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,162,14151,43,68,242.,13990,1824.8,549.1,Right,1.10,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,224,14392,44,69,Diwakar,14169,1925.7,552.1,Right,1.40,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,220,14632,45,70,Chapagain,14413,2055.4,539.2,Right,16.74,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,131,14843,46,74,are,14713,714.5,642.4,Right,2.39,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,152,15019,47,72,tiger,14868,513.2,640.0,Right,0.77,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,172,15204,48,71,said,15033,445.4,641.3,Right,1.14,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,150,15371,49,72,tiger,15222,552.0,642.1,Right,2.98,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,222,15619,50,75,popular,15398,829.5,641.6,Right,1.88,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,152,15794,51,77,"Tibet,",15643,977.2,638.5,Right,1.58,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,132,15947,52,75,popular,15816,843.3,645.3,Right,4.67,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,247,16230,53,79,rich,15984,1226.8,665.2,Right,0.59,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,130,16371,54,79,rich,16242,1270.5,665.5,Right,3.40,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,291,16688,55,82,them,16398,1593.0,676.8,Right,1.81,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,164,16875,56,84,festival,16712,1772.4,685.6,Right,1.65,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,191,17087,57,85,costumes.,16897,1942.9,691.6,Right,1.29,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,82,17190,58,86,In,17109,2057.6,669.5,Right,18.32,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,159,17428,59,88,kings,17270,540.9,774.4,Right,1.32,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,195,17643,60,87,"Nepal,",17449,431.4,768.8,Right,1.83,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,307,17973,61,89,used,17667,610.7,776.1,Right,1.91,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,289,18284,62,91,stand,17996,772.1,753.7,Right,0.97,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,150,18450,63,91,stand,18301,848.2,761.3,Right,1.65,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,219,18689,64,93,tiger,18471,982.8,759.7,Right,1.12,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,128,18835,65,94,skins,18708,1080.4,765.2,Right,2.44,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,257,19116,66,96,special,18860,1302.6,759.9,Right,1.45,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,145,19279,67,97,occasions.,19135,1438.7,755.7,Right,1.50,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,89,19388,68,96,special,19300,1322.0,758.6,Right,5.21,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,313,19739,69,99,rich,19427,1734.7,795.6,Right,0.84,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,246,20000,70,100,Nepali,19755,1792.9,795.9,Right,2.80,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,284,20314,71,102,tiger,20031,2014.5,806.1,Right,17.08,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,121,20514,72,106,walls,20394,606.4,891.2,Right,2.03,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,228,20767,73,103,heads,20540,427.0,909.9,Right,1.94,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,339,21127,74,105,the,20789,599.2,868.8,Right,0.64,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,153,21292,75,106,walls,21140,658.8,883.1,Right,2.66,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,417,21733,76,109,living,21317,904.3,869.7,Right,9.49,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,201,21992,77,98,Some,21792,1687.4,808.7,Right,1.41,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,226,22238,78,100,Nepali,22013,1822.2,800.0,Right,3.23,UP,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,218,22489,79,85,costumes.,22272,1983.6,663.8,Right,17.42,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,149,22715,80,88,kings,22567,559.0,776.1,Right,1.49,LEFT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
l9_536,37,301,23036,81,87,"Nepal,",22736,435.1,777.6,Right,2.25,RIGHT,2,Nepal's Tiger Population on the Rise,3,Ele,5,What did kings used to do in Nepal?,False,25,A,True,3_2_5_Ele,l9_536_3_2_5_Ele_r0
